179.000	1.155	.462	.896	.924	1.195	.896	.462	.462	.693	.828	.828	.693	.693	.462	.347	.000	.231	.000	.462	.462	.000	.000	.231	.000	3.667	4.000	3.000	3.667	4.333	3.500	2.667	2.000	2.000	3.333	4.000	3.000	4.000	3.667	3.000	3.000	2.333	2.000	2.000	2.000	2.000	2.333	2.333	1.500	.875	.667	1.000	.875	1.000	.667	.833	.667	.833	.875	.611	.611	.875	.833	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
181.000	.366	.693	.347	.231	.462	.347	.462	.597	.693	.000	.231	.347	.597	.366	.549	.597	.366	.549	.462	.462	.347	.597	.462	.549	2.667	2.000	2.000	3.000	2.333	2.000	3.000	2.333	2.000	2.000	2.000	1.500	2.333	2.000	1.500	3.333	3.000	2.000	2.333	2.333	1.500	2.000	2.000	1.500	.875	.500	1.000	1.000	.833	.833	1.000	.556	.833	1.000	.667	.833	1.000	1.000	1.000	1.000	.389	.778	1.000	1.000	.833	1.000	.667	.833
186.000	.366	.366	.347	.231	.366	.347	.000	.231	.000	.231	.231	.000	.231	.000	.000	.000	.000	.347	.000	.000	.000	.000	.000	.347	2.667	2.000	2.000	2.667	2.333	1.500	2.333	2.000	1.500	3.000	2.333	2.000	2.000	2.000	1.500	2.667	2.000	1.500	2.000	2.333	1.500	1.000	1.333	1.000	1.000	1.000	1.000	.875	.833	1.000	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000	1.000	.875	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
188.000	.462	.597	.896	.231	.462	.693	.462	.462	.549	.462	.462	.347	.231	.693	.347	.000	.462	.347	.231	.462	.000	.231	.597	.347	2.667	2.333	1.500	2.333	1.667	1.500	2.667	3.333	2.000	2.333	3.667	1.500	2.333	2.000	1.500	3.667	2.667	1.500	2.000	2.000	1.500	3.000	3.667	2.000	.813	.833	.667	.875	.833	.667	.708	.389	.250	.813	.833	.556	.479	.833	.556	.833	.611	.583	.833	1.000	.667	.750	.833	.667
195.000	1.059	.732	.549	.828	.693	.549	.732	.693	.693	.693	.462	.347	.000	.462	.347	.597	.366	.549	.231	.768	.347	.597	.597	.693	4.000	3.667	3.000	4.000	4.000	3.000	3.667	3.000	3.000	2.667	3.000	2.500	3.000	3.000	2.000	3.667	3.000	1.500	1.667	1.333	1.000	3.000	3.667	2.000	.750	.306	.583	.667	.528	.583	.708	.556	.500	.708	.528	.778	.667	.556	.556	.667	.667	.444	.750	.667	.611	.625	.556	.389
199.000	.366	.597	.347	.000	.231	.347	.000	.000	.000	.000	.000	.347	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	3.000	2.000	2.000	2.333	1.667	1.500	2.333	1.667	2.000	2.333	2.000	1.500	2.000	1.667	1.500	2.000	1.667	1.500	1.000	1.000	1.000	1.000	1.000	1.000	.646	.778	1.000	.813	.833	1.000	.833	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
208.000	.000	.231	.000	.000	.231	.000	.231	.231	.000	.597	.732	.896	.000	.462	.347	.462	.000	.693	.231	.231	.347	.000	.231	.347	2.333	2.333	1.500	2.000	3.000	1.000	2.000	1.667	1.500	2.333	2.000	1.500	1.667	1.667	1.000	2.333	2.333	1.500	1.667	2.333	1.500	1.667	1.667	1.000	.875	1.000	1.000	1.000	.833	1.000	.875	.500	.833	.875	.667	.833	1.000	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000	.875	.667	.583
212.000	.963	.732	.693	.000	.231	.347	.828	.597	.896	.231	.693	.693	.963	1.059	.896	.963	1.290	1.242	.462	.693	.693	.462	.462	.347	2.667	3.000	2.500	2.000	2.333	1.500	3.333	2.667	3.000	2.000	2.333	1.500	3.667	2.667	2.500	3.667	3.333	3.000	2.667	3.000	2.500	2.000	2.667	2.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
213.000	.231	.231	.347	.000	.462	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	3.000	2.667	2.500	2.667	2.667	2.000	2.333	2.000	2.000	2.667	2.000	2.000	2.333	2.667	2.000	2.667	2.000	2.000	2.667	2.000	1.500	2.667	2.333	2.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
215.000	.462	.963	.693	.597	.924	.347	1.099	1.195	1.242	.963	.963	.896	.828	.462	.693	.828	.828	.347	.000	.000	.000	.828	.963	.549	2.000	2.667	2.000	2.000	3.000	1.500	1.667	1.667	1.500	2.000	2.667	2.500	2.000	1.667	1.500	1.667	2.000	1.500	1.000	1.333	1.000	2.000	3.000	2.500	1.000	1.000	1.000	.875	1.000	1.000	.750	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
218.000	1.290	1.439	1.242	1.195	1.461	1.242	1.386	1.461	1.609	1.461	1.461	1.099	1.290	1.461	1.242	1.365	1.461	1.354	1.461	1.535	1.242	1.461	1.535	1.386	4.333	4.333	3.000	4.000	4.000	3.500	4.667	4.000	3.500	5.000	4.000	3.000	4.667	4.333	4.000	4.000	3.667	3.000	4.333	4.333	3.500	4.667	4.333	4.000	.750	.833	1.000	.750	1.000	.667	.750	.667	1.000	.875	.833	1.000	1.000	.833	.667	1.000	1.000	1.000	1.000	.778	.833	.833	.833	.833
219.000	.231	.597	.347	1.059	.963	.549	1.099	.963	.896	.828	.462	.347	.597	.462	.000	.366	.597	.347	.000	.231	.000	.693	.693	.693	4.667	3.000	2.500	5.000	4.333	4.000	4.667	3.333	3.500	4.000	3.000	3.000	3.667	3.667	3.000	3.667	2.667	2.500	2.667	2.000	2.000	4.667	3.667	3.000	1.000	.833	.778	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
221.000	.903	.903	1.151	.462	.366	.347	.231	.462	.549	.000	.597	.347	.231	.231	.000	.231	.597	.693	.000	.462	.000	.462	.828	.347	3.667	3.000	1.500	3.667	2.333	2.000	3.333	3.333	2.000	3.333	3.000	3.000	3.000	2.333	1.500	3.000	2.000	2.000	4.000	3.000	2.000	3.333	2.667	2.500	.675	1.000	.778	.750	1.000	.833	.875	1.000	1.000	.875	1.000	1.000	.688	1.000	1.000	.875	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000
222.000	1.195	1.059	.896	.597	.597	.693	.963	.828	.693	1.059	1.195	.896	.597	.828	.347	.462	.462	.347	.462	.693	.347	.963	1.059	.896	4.000	3.333	3.000	3.667	4.000	2.500	3.667	3.333	2.500	3.333	3.667	3.000	3.000	2.667	2.500	3.000	2.667	2.500	3.000	2.667	2.500	4.000	3.333	3.000	.563	.389	.361	.833	.667	1.000	1.000	1.000	1.000	.875	1.000	1.000	.875	.667	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
227.000	1.059	.597	.347	.597	1.059	.693	.462	.597	1.099	.732	.462	.896	.828	.462	.693	.231	.597	.693	.462	.462	.693	.828	.597	.549	2.667	4.000	2.500	2.000	3.333	3.000	1.667	2.000	2.000	2.000	2.333	1.500	2.333	2.000	2.000	1.667	2.333	1.500	1.000	1.333	1.000	1.667	1.667	1.500	.633	.244	.483	.675	.317	.833	.688	1.000	.611	.625	.500	.528	.521	.556	.333	.542	.317	.528	.708	.417	.833	.833	.583	.833
230.000	.462	.924	.896	.000	.693	.347	.231	.366	.347	.000	.462	.000	.366	.693	.896	.231	.597	.693	.828	.693	.693	1.059	.963	1.242	3.000	3.333	2.000	3.333	2.667	2.000	3.333	2.667	2.000	2.000	2.000	1.500	3.667	2.000	2.500	2.667	2.000	2.000	2.667	2.667	2.000	3.667	3.667	3.000	.563	1.000	.833	.750	1.000	1.000	.875	1.000	1.000	.750	1.000	.833	.875	1.000	1.000	.875	1.000	.833	1.000	1.000	.833	.875	1.000	.833
231.000	.000	.693	.549	.366	.693	.549	.000	.231	.347	.231	.231	.347	.000	.462	.000	.000	.462	.000	.000	.000	.000	.000	.231	.000	3.333	3.333	2.000	3.667	2.667	2.500	2.333	2.667	1.500	2.000	1.667	1.500	2.000	2.000	1.500	2.333	2.000	1.000	2.000	2.000	1.500	2.000	2.000	1.500	.542	1.000	1.000	.750	1.000	1.000	.875	1.000	1.000	.875	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
16.000	.000	.462	.000	.732	.693	.347	1.059	.924	.896	.231	.597	.347	.000	.462	.693	.462	.462	.347	.924	.828	.896	1.059	1.195	1.242	4.333	3.333	1.500	4.000	3.667	3.000	4.333	3.333	3.000	4.000	3.000	2.500	1.000	1.333	1.000	2.333	1.667	2.500	4.000	3.000	3.500	3.000	3.000	2.500	.675	1.000	.733	.500	1.000	.833	.750	1.000	.750	.750	.833	.667	1.000	1.000	1.000	1.000	1.000	.833	.625	.500	.667	.875	.833	999.000
21.000	.693	.597	.347	.000	.462	.000	.000	.000	.000	.000	.231	.000	.000	.000	.000	.000	.000	.000	.000	.000	.347	.000	.462	.549	1.667	3.000	2.000	2.000	2.000	1.000	2.000	1.667	1.500	1.667	1.333	1.000	2.000	1.667	1.500	1.667	1.667	1.000	1.667	1.333	1.000	2.000	1.667	2.000	.646	1.000	1.000	.875	.833	.778	.833	1.000	.833	.813	1.000	1.000	.813	1.000	1.000	.688	1.000	999.000	.813	1.000	.833	.813	1.000	.833
82.000	.231	.828	.896	.231	.597	.347	.000	.597	.347	.231	.462	.000	.231	.366	.347	.231	.231	.000	.000	.231	.000	.000	.366	.000	2.333	2.333	1.500	2.667	2.667	2.000	2.667	3.333	2.500	3.333	3.333	3.000	2.333	2.000	1.500	2.333	2.667	1.500	1.000	1.000	1.000	2.667	2.000	2.000	1.000	1.000	.778	1.000	1.000	1.000	1.000	1.000	1.000	1.000	999.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000	1.000
116.000	.828	.924	1.040	.597	.366	.347	.366	.828	.693	.000	.231	.347	.366	.231	.347	.231	.597	.549	.231	.231	.000	.231	.597	.347	3.667	4.000	4.000	3.333	4.000	3.500	3.333	3.000	2.500	2.667	2.667	2.500	2.333	2.333	1.500	3.667	3.333	2.500	2.667	3.000	2.000	3.667	3.333	3.500	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.667	1.000	1.000	1.000	1.000	1.000	1.000	999.000	1.000	1.000	1.000
128.000	.231	.462	.347	.732	.693	.549	.732	.597	.693	.231	.597	.000	1.059	.963	1.040	.924	.768	1.386	.597	.366	.347	1.059	.732	.693	3.000	3.000	2.000	3.333	3.667	3.000	3.667	3.000	3.000	2.333	2.333	1.500	4.000	4.000	4.000	3.333	3.000	2.000	4.667	4.333	3.000	2.333	3.333	1.500	.625	.500	.667	.875	.500	.667	.750	.611	.611	1.000	.500	.833	1.000	.667	.833	999.000	.667	.833	.875	1.000	1.000	1.000	1.000	.833
137.000	1.155	1.195	1.242	1.195	1.290	1.386	1.195	1.195	1.242	.000	.000	.000	1.099	1.099	1.099	1.099	1.099	.896	1.099	1.099	1.099	1.195	.924	1.354	4.667	4.000	3.500	3.667	3.000	3.500	5.000	4.000	4.000	5.000	3.667	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.333	3.500	.708	.611	.528	1.000	1.000	.833	1.000	.556	.833	1.000	1.000	1.000	.333	.333	.333	1.000	1.000	.833	.333	.333	.333	999.000	.361	.361
140.000	1.099	.828	1.040	1.195	1.290	1.609	.462	.597	.549	.732	.732	.549	1.195	1.099	1.354	1.195	1.195	1.242	.828	.828	1.040	1.195	1.195	1.386	4.000	4.000	3.000	3.667	4.667	3.500	3.667	3.667	2.000	3.333	4.333	3.500	4.000	5.000	4.500	4.000	4.667	4.500	3.667	3.667	4.000	3.667	4.333	3.500	.667	.344	.583	.688	.361	.556	.625	999.000	.778	.583	.306	.528	.521	.261	.528	.479	.278	.361	.542	.278	.583	.521	.244	.500
161.000	.462	.462	.347	.000	.462	.347	.462	.597	.347	.231	.597	.000	.732	.963	.896	.963	.963	.693	.963	.828	.896	.597	.693	.347	3.667	3.000	1.500	3.333	3.000	2.500	3.667	3.000	2.000	3.667	3.333	2.000	4.333	3.667	3.000	4.333	3.667	3.000	3.333	3.000	3.500	4.000	3.000	3.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	999.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000	1.000
178.000	.231	.000	.000	.231	.231	.000	.231	.231	.347	.231	.231	.347	.597	.693	.347	.231	.231	.347	.462	.828	.347	.231	.693	.347	2.333	2.000	1.500	3.333	3.000	1.500	2.667	2.667	1.500	2.333	2.333	1.500	3.667	2.333	2.000	3.333	3.000	3.000	4.000	4.000	2.000	3.000	2.667	1.500	1.000	1.000	.833	.875	1.000	1.000	1.000	1.000	1.000	.875	1.000	1.000	.875	.833	999.000	.875	1.000	1.000	.750	.611	1.000	.875	1.000	1.000
194.000	.462	.597	.347	.231	.462	.347	.231	.462	.347	.597	.462	.549	.462	.462	.347	.462	.462	.347	.462	.231	.347	.462	.231	.347	2.333	2.000	1.500	2.667	2.000	2.000	3.000	2.667	1.500	3.667	2.667	2.000	2.667	2.667	2.000	3.000	3.000	2.000	2.667	2.333	2.000	3.667	3.000	2.000	.813	.833	.778	.875	.833	.833	.708	.778	.833	.708	.833	.833	.708	.833	999.000	.708	.833	.667	.875	.833	.833	.750	.833	.667
210.000	1.059	.597	.347	.000	.231	.000	.000	.000	.000	.462	.231	.347	.693	.828	.693	.231	.231	.000	.924	1.059	1.242	.462	.462	.347	2.000	2.667	2.000	2.000	2.000	2.000	1.667	1.333	1.000	3.667	2.333	2.000	2.667	2.000	2.000	2.000	1.667	2.000	3.000	2.667	3.000	2.667	2.667	2.000	1.000	.667	.778	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.875	999.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
223.000	.366	.366	.693	.366	.231	.347	.231	.231	.347	.597	.366	.693	.828	.462	1.242	.924	.828	1.242	.462	.462	.693	.462	.462	.693	4.333	3.333	2.500	4.333	4.333	3.500	4.000	3.667	2.500	4.667	4.000	4.000	4.667	4.333	4.500	4.333	5.000	5.000	4.333	3.667	3.500	4.667	4.000	4.500	1.000	1.000	.833	1.000	1.000	.778	1.000	.833	1.000	1.000	.833	.833	1.000	.667	.611	1.000	999.000	.833	1.000	1.000	.667	1.000	1.000	1.000
2.000	.693	.366	.347	.231	.597	.347	.231	.231	.347	.000	.000	.000	.231	.231	.000	.231	.000	.347	.366	.000	.000	.366	.231	.000	2.333	2.000	1.500	1.667	2.333	1.500	999.000	1.667	1.500	2.000	1.667	1.500	2.000	1.667	1.500	3.000	2.333	2.000	2.000	2.000	1.500	2.000	2.333	2.000	.875	1.000	1.000	.875	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000
18.000	.231	.462	.000	.462	.597	.896	.231	.462	.000	.597	.597	.896	.000	.000	.000	.000	.000	.000	.000	.231	999.000	.231	.231	.896	2.333	3.000	1.500	2.000	2.333	1.500	2.000	2.333	1.500	2.667	2.333	2.000	2.000	2.000	1.500	2.333	2.000	1.500	2.000	2.000	1.500	2.000	2.333	1.500	1.000	1.000	1.000	1.000	1.000	.667	1.000	.833	.778	1.000	1.000	.833	1.000	1.000	999.000	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000	1.000
41.000	.000	.597	.693	.231	.231	.347	.000	.231	.347	.231	.366	.347	.000	.231	.347	.000	.231	.347	.000	.231	.347	.000	.231	.347	2.667	2.333	1.500	2.333	1.667	1.500	2.333	1.667	1.500	2.000	2.333	1.500	2.000	2.000	1.500	2.000	1.667	1.500	999.000	2.000	1.500	2.000	2.000	1.500	.875	1.000	1.000	1.000	1.000	.833	1.000	1.000	.833	1.000	1.000	.833	1.000	1.000	.833	1.000	1.000	.833	1.000	1.000	.833	1.000	1.000	.833
59.000	.231	.597	.347	.597	.999	.896	999.000	.693	.000	.231	.597	.000	.231	.231	.000	.231	.366	.000	.732	.828	.347	.462	.462	.347	3.000	2.000	3.500	3.000	3.333	2.500	3.000	2.667	3.000	2.667	2.333	2.000	2.667	3.667	2.000	2.667	2.333	2.500	2.667	2.667	3.000	2.667	2.667	2.500	.875	1.000	.778	.875	1.000	.778	.875	1.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
84.000	.000	.231	.000	.231	.231	.000	.231	.231	.000	.231	.000	.693	.231	.231	.000	.231	999.000	.000	.231	.000	.000	.231	.231	.000	2.333	2.333	1.500	3.000	2.333	1.500	2.000	2.333	2.000	2.667	2.333	1.500	3.000	2.333	1.500	2.333	2.000	1.500	2.667	2.333	1.500	2.667	2.333	2.000	.708	.833	1.000	.875	.833	1.000	.875	.833	1.000	.875	.833	1.000	.875	.833	.833	.750	.833	1.000	.750	.833	.444	.750	.833	1.000
88.000	.462	.693	.000	.366	.231	.347	.828	.828	.000	.597	.597	.549	1.269	.963	.805	999.000	.462	.549	.000	.231	.000	.231	.462	.549	1.333	2.000	1.000	1.333	2.000	1.000	2.000	1.667	1.000	1.000	1.000	1.000	1.333	3.333	4.500	1.333	1.667	1.000	1.667	1.000	1.000	1.667	1.333	1.000	.508	1.000	.778	.688	1.000	.750	.875	1.000	.733	.875	1.000	.750	.425	.567	.389	.675	1.000	999.000	.875	1.000	.750	.521	1.000	.733
94.000	.828	1.195	.896	.828	1.134	.896	.693	.828	.693	.828	.828	.896	.462	.462	.693	.693	.693	.693	.693	.693	999.000	.462	.462	.693	2.333	3.667	1.500	2.333	2.667	1.500	2.000	2.000	1.500	2.333	2.333	1.500	2.333	2.333	2.000	2.000	2.333	1.500	2.667	2.333	1.500	2.000	2.667	1.500	.750	.833	.611	.750	1.000	1.000	1.000	.833	1.000	1.000	1.000	.778	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
98.000	1.195	1.059	.549	.462	.693	.347	.231	.231	.347	.000	.462	.000	.231	.231	.000	.462	.231	.347	.462	.462	.347	.000	.231	.000	3.333	3.333	2.500	2.667	2.000	1.500	2.000	1.667	1.500	999.000	2.000	1.500	2.000	1.667	1.500	2.333	2.667	1.500	2.000	2.000	2.000	2.000	2.000	1.500	1.000	1.000	.833	.750	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
103.000	.000	.462	.000	.000	.231	.347	.000	.231	.000	.000	.000	.000	.000	.000	.000	.000	.231	.000	.000	.000	.000	.000	.231	.000	1.333	2.000	1.500	2.000	1.667	1.500	2.000	2.000	1.500	2.000	1.333	1.500	1.333	1.333	1.000	2.000	1.667	1.000	1.667	999.000	1.500	2.333	2.000	1.500	1.000	1.000	1.000	1.000	1.000	1.000	.875	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
111.000	.963	.924	.896	.963	.693	.896	.462	.462	.347	.000	.597	.693	1.230	1.461	1.242	.000	999.000	.549	.963	1.099	1.040	.462	.963	1.099	2.333	3.333	1.500	3.333	3.000	1.500	3.667	2.667	1.500	2.667	3.333	1.500	3.333	3.333	2.500	3.000	2.000	2.000	3.333	2.667	3.000	4.000	4.000	3.500	.708	.833	.833	.750	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.875	.528	1.000	.875	1.000	1.000	.750	.500	.611	1.000	.833	.833
167.000	.597	.462	.000	.000	.462	.000	.000	.000	.000	999.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1.333	1.333	1.500	1.667	1.333	1.500	1.667	1.333	1.500	2.000	1.667	1.500	2.000	1.667	1.500	2.000	1.667	1.500	2.000	1.667	1.500	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
185.000	.231	.462	.347	.231	.366	.000	.231	.231	.693	.924	.828	.693	.693	.462	.347	.000	.000	.000	.000	.231	.000	1.099	.732	.549	1.333	2.667	2.000	2.667	2.667	1.500	1.667	2.333	1.500	3.333	3.333	2.500	2.000	2.000	1.500	1.000	1.000	1.000	1.667	2.000	1.500	999.000	3.000	3.000	.688	.778	.344	.750	.833	.667	1.000	.833	1.000	1.000	.667	.778	1.000	.833	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.833
203.000	1.365	1.230	1.040	.828	.828	1.099	.231	.597	.693	1.099	.963	.693	.828	999.000	.693	.597	.924	1.040	.231	.693	.347	.231	.462	.549	4.333	3.667	3.000	4.000	3.333	3.000	2.667	2.333	2.000	3.333	3.333	2.000	3.333	3.333	3.000	4.000	3.000	3.000	3.000	2.667	1.500	2.333	2.667	1.500	.646	.417	.417	.667	.556	.444	.521	.500	.611	.667	.444	.417	.583	.667	.556	.750	.444	.361	.750	.667	.611	.625	.500	.389
8.000	.963	.963	.549	.963	.963	1.099	.963	1.195	1.242	.963	.462	.347	.366	.366	.693	.231	.693	.347	.732	.597	.693	.732	1.195	.549	3.000	3.000	3.500	2.667	2.000	1.500	3.000	2.333	2.000	4.000	2.333	3.000	2.667	2.333	1.500	4.333	3.667	2.000	3.000	4.000	3.000	2.667	3.000	2.000	1.000	1.000	.833	.875	.333	.361	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.833	999.000	1.000	999.000	.875	.833	.611	1.000	1.000	1.000
99.000	1.386	1.155	.896	.924	1.195	1.099	1.290	1.290	1.099	1.386	1.290	1.242	1.386	1.290	1.099	1.155	1.386	1.040	1.290	1.290	1.099	1.290	1.290	1.242	4.000	3.667	2.500	4.000	3.000	3.000	3.667	3.000	3.000	3.667	3.667	3.000	3.667	3.333	3.000	4.667	4.000	4.500	3.667	3.333	2.500	4.000	4.000	3.500	1.000	1.000	1.000	1.000	1.000	1.000	1.000	999.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	999.000	1.000	1.000
104.000	1.386	1.439	1.242	1.365	1.269	1.498	1.609	1.535	1.498	1.609	1.609	1.498	1.461	1.535	1.609	1.609	1.609	1.609	1.461	1.365	1.498	1.099	1.195	1.242	2.333	3.000	2.500	4.000	3.333	4.500	4.333	4.000	3.000	3.333	4.000	2.500	3.667	3.000	4.000	3.000	3.333	3.500	2.667	3.000	2.500	2.333	2.333	2.500	.279	.278	.528	.479	.306	.528	.396	999.000	.500	.213	.217	.300	.271	.250	.278	.292	.278	.333	.250	.217	999.000	.354	.306	.278
120.000	.231	.462	.347	.000	.366	.000	.000	.231	.000	.000	999.000	.000	.000	.231	.000	.000	.462	.000	.000	.000	.000	.000	.000	.000	1.333	1.333	1.000	1.333	1.333	1.000	1.333	1.333	1.500	1.333	1.333	1.500	2.000	1.333	1.500	1.333	1.333	1.500	1.667	1.333	1.500	1.667	1.667	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	999.000	1.000	.800	1.000	999.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
5.000	.732	.903	.549	.597	.693	.549	.231	.231	.347	.597	.366	.549	.597	.597	.347	.231	.462	.549	.597	.462	.549	.693	.462	.347	2.000	2.333	1.500	3.667	2.000	2.000	2.667	2.333	1.500	2.000	2.000	1.500	3.000	2.333	2.000	2.000	1.667	1.500	2.000	2.000	2.000	3.333	3.000	2.500	1.000	1.000	.778	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000	1.000
7.000	1.099	1.195	1.099	.963	.828	.693	.231	.231	.000	1.535	1.535	.693	.366	1.099	.896	.963	.366	.347	.462	.462	.347	1.290	1.365	.896	3.333	3.000	1.500	2.667	3.000	2.000	3.333	2.667	2.000	4.000	3.667	2.000	3.000	2.667	2.000	3.333	3.000	2.500	2.000	2.333	1.500	2.667	2.667	2.500	.750	.833	1.000	.688	.667	1.000	.675	.833	1.000	.646	.667	.778	.875	.833	1.000	.417	.833	.611	.688	.611	1.000	.300	.306	.333
23.000	.000	.231	.347	.597	.597	999.000	.231	.693	.000	.597	.366	.549	.231	.231	.000	.000	.000	.000	.000	.462	.000	.231	.000	.347	1.333	1.667	1.500	999.000	2.000	1.000	2.333	2.333	1.500	1.667	1.667	1.500	2.333	1.667	1.500	1.333	1.333	1.000	2.000	2.333	1.500	2.333	2.000	1.500	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
31.000	.000	.693	.549	.231	.693	.693	.000	.231	.000	.231	.462	.693	.231	.597	.896	.000	.462	.693	.597	.366	.693	.924	.828	.896	3.333	2.667	2.000	3.333	3.000	2.000	2.333	2.667	2.000	2.667	2.000	1.500	3.000	1.667	1.500	3.000	2.333	1.500	2.667	2.000	1.500	3.000	2.333	1.500	.542	.833	.778	.542	.500	.500	1.000	1.000	1.000	.500	.833	.778	.646	.833	.556	.667	.833	.417	.625	.500	.611	.750	.500	.583
45.000	.963	.693	.693	.231	.732	.347	.231	.462	.347	.462	.000	.000	.462	.231	.549	.231	.231	.000	.462	.231	.000	.000	.597	.000	2.667	2.667	2.000	2.667	2.000	1.500	2.667	1.667	1.500	2.667	2.333	999.000	3.333	2.667	1.500	3.000	2.333	2.000	2.333	2.000	1.500	2.000	1.667	1.000	1.000	1.000	.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	.833	1.000	1.000
47.000	.462	.462	.347	.462	.597	.347	.462	.366	.347	.231	.462	.000	.231	.462	999.000	.231	.462	.347	.693	999.000	.693	.693	.693	.347	2.333	2.333	2.000	2.000	1.667	1.500	2.000	2.000	2.000	2.000	1.667	2.500	2.000	1.667	1.500	2.000	2.000	1.500	2.000	1.667	1.500	2.333	1.667	1.500	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
50.000	.462	.828	.347	.462	.693	.347	.828	.597	.896	.462	.693	.693	.693	.597	.347	.462	.693	.896	.231	.924	.896	.366	1.059	.549	2.667	2.333	2.000	2.667	2.667	1.000	2.667	2.333	2.000	2.667	2.667	2.000	3.000	2.333	2.500	2.000	2.333	1.500	2.667	2.667	2.000	2.667	2.000	1.500	.688	1.000	.833	1.000	1.000	1.000	.625	.778	.833	.750	.833	.667	.833	.778	.500	.750	.833	.667	.750	.833	.833	.875	1.000	.833
